DR;CD_ORGAO;ORGAO;AG_POSTAGEM;DT_POSTAGEM;ETIQUETA;SERVICO;VLR_MEDIDA;CD_GRUPO_PAIS_DESTINO;CEP_DESTINO;VLR_COBRADO_DESTINATARIO;VLR_DECLARADO;COD_ADM;PRODUTO;QTDE_PRESTADA;VLR_SERVICO;VLR_DESCONTO;ACRESCIMO;VLR_FINAL;CARTAO;DOCUMENTO;SERVIÇO_ADICIONAL;NOME_SERVICO;CONTRATO;ATENDIMENTO;DT_MOV
GO;16300793;AC RUBIATABA;16300793;28/08/2020;JU544289029BR;10065;0,035;0;76350000;0;0;20130139;0;1;15,55;0;0;15,55;00075461633;388892732      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;28/08/2020
GO;16300793;AC RUBIATABA;16300793;28/08/2020;JU544289015BR;10065;0,035;0;71915250;0;0;20130139;0;1;15,55;0;0;15,55;00075461633;388892732      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;28/08/2020
GO;16300793;AC RUBIATABA;16300793;28/08/2020;JU544289001BR;10065;0,035;0;71065340;0;0;20130139;0;1;15,55;0;0;15,55;00075461633;388892732      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;28/08/2020
GO;16300793;AC RUBIATABA;16300793;28/08/2020;JU544288964BR;10065;0,035;0;76330000;0;0;20130139;0;1;15,55;0;0;15,55;00075461633;388892732      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;28/08/2020
GO;16300793;AC RUBIATABA;16300793;28/08/2020;JU544288981BR;10065;0,035;0;76350000;0;0;20130139;0;1;15,55;0;0;15,55;00075461633;388892732      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;28/08/2020
GO;16300793;AC RUBIATABA;16300793;28/08/2020;JU544288995BR;10065;0,035;0;69037473;0;0;20130139;0;1;15,55;0;0;15,55;00075461633;388892732      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;28/08/2020
GO;16300793;AC RUBIATABA;16300793;28/08/2020;JU544288978BR;10065;0,035;0;76330000;0;0;20130139;0;1;15,55;0;0;15,55;00075461633;388892732      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;28/08/2020
GO;16300793;AC RUBIATABA;16300793;28/08/2020;JU544288920BR;10065;0,124;0;76305000;0;0;20130139;0;1;17,5;0;0;17,5;00075461633;388892732      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;28/08/2020
GO;16300793;AC RUBIATABA;16300793;28/08/2020;JU544288916BR;10065;0,124;0;76350000;0;0;20130139;0;1;17,5;0;0;17,5;00075461633;388892732      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;28/08/2020
GO;16300793;AC RUBIATABA;16300793;28/08/2020;DM196098797BR;12165;0,05;0;20011904;0;0;11205709;0;1;31,16;0;0;31,16;00062267655;388906614      ;  -  -  -  -  ;POSTAL RESPOSTA DPVAT;9912280636     ;83276858   ;28/08/2020
GO;16300793;AC RUBIATABA;16300793;28/08/2020;             ;34479;0,05;0;20011904;0;0;11205709;0;1;24,78;0;0;24,78;00062267655;388906614      ;  -  -  -  -  ;SEGURO DPVAT ATE 300 G;9912280636     ;83276858   ;28/08/2020
GO;16300793;AC RUBIATABA;16300793;31/08/2020;PM627619451BR;4677;0,729;0;87300400;0;21;11169800;0;1;60,75;0;0;60,75;00071109641;388971939      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;31/08/2020
GO;16300793;AC RUBIATABA;16300793;31/08/2020;IF870235605BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;31/08/2020
GO;16300793;AC RUBIATABA;16300793;31/08/2020;DM196098806BR;3247;5,075;0;03275060;0;228,16;17012643;0;1;136,71;0;0;136,71;00074078011;388979252      ;19-  -  -  -  ;SEDEX REVERSO;9912408500     ;83276858   ;31/08/2020
GO;16300793;AC RUBIATABA;16300793;31/08/2020;DM196098810BR;4014;0,06;0;68380000;0;0;0;0;1;98;0;0;98;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;31/08/2020
GO;16300793;AC RUBIATABA;16300793;31/08/2020;PM627619465BR;4677;12,98;0;37590000;0;0;17350760;0;1;110,28;0;0;110,28;00073594555;388998446      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912425402     ;83276858   ;31/08/2020
GO;16300793;AC RUBIATABA;16300793;31/08/2020;JU544289196BR;12483;0,025;0;74946050;0;0;0;0;1;15,55;0;0;15,55;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;31/08/2020
GO;16300793;AC RUBIATABA;16300793;31/08/2020;IF870235614BR;34240;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - REGULARIZAÇÃO;               ;83276858   ;31/08/2020
GO;16300793;AC RUBIATABA;16300793;31/08/2020;DM196098823BR;4553;0,906;0;32113215;0;0;14281074;0;1;66,73;0;0;66,73;00069559368;389042598      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA TA;9912355440     ;83276858   ;31/08/2020
GO;16300793;AC RUBIATABA;16300793;31/08/2020;PM627619479BR;4510;6,095;0;75070420;0;0;0;0;1;40,5;0;0;40,5;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;31/08/2020
GO;16300793;AC RUBIATABA;16300793;31/08/2020;JU544289219BR;12483;0,025;0;76510000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;31/08/2020
GO;16300793;AC RUBIATABA;16300793;31/08/2020;JU544289205BR;12483;0,08;0;71065360;0;0;0;0;1;10,3;0;0;10,3;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;31/08/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;JU544289222BR;10014;0,01;0;76400000;0;0;0;0;1;8,4;0;0;8,4;00000000000;               ;24-  -  -  -  ;CARTA SIMPLES A VISTA;               ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;PM627619482BR;4677;0,92;0;02229001;0;21;11169800;0;1;44,46;0;0;44,46;00071109641;389166477      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;DM196098837BR;4014;0,025;0;74023020;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;DM196098845BR;4014;0,4;0;72314702;0;0;0;0;1;58,4;0;0;58,4;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;PM627619496BR;4677;0,36;0;17013905;0;21;11169800;0;1;42,88;0;0;42,88;00071109641;389173227      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;PM627619505BR;4510;1,014;0;78077103;0;0;0;0;1;41;0;0;41;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;EB058308679BR;45110;1,401;2;00000000;0;0;0;0;1;219,3;0;0;219,3;00000000000;               ;  -  -  -  -  ;EXPORTA FACIL EXPRESSO;               ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;DM196098854BR;4170;0,61;0;88316000;0;114,75;14178532;0;1;78,28;0;0;78,28;00069122067;389179577      ;19-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912350308     ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;PM627619519BR;4936;2,195;0;88030910;0;0;15381528;0;1;78,71;0;0;78,71;00071727701;389180876      ;  -  -  -  -  ;PAC REVERSO TA ESPELHO 04596;9912387411     ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;PM627619522BR;4677;6,505;0;14405268;0;21;11169800;0;1;79,05;0;0;79,05;00071109641;389195722      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;DM196098868BR;4014;0,9;0;76720000;0;0;0;0;1;27,7;0;0;27,7;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;PM627619536BR;4677;0,863;0;37640000;0;0;13415611;0;1;46,3;0;0;46,3;00072641398;389229667      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912336113     ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;DM196098871BR;4162;0,03;0;74810180;0;0;14377950;0;1;20,66;0;0;20,66;00069972990;389230605      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912360279     ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;EB058308682BR;45012;0,03;2;00000000;0;0;0;0;1;166,8;0;0;166,8;00000000000;               ;  -  -  -  -  ;DOCUMENTO INTERNACION EXPRESSO;               ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;JU544289236BR;12483;0,025;0;70070010;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;DM196098885BR;4162;0,135;0;74050100;0;0;10200894;0;1;20,25;0;0;20,25;00061519472;389238220      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912258441     ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;JU544289240BR;10065;0,021;0;76350000;0;0;14281074;0;1;15,55;0;0;15,55;00069559368;389238837      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912355440     ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;01/09/2020;PM627619540BR;4510;2,192;0;72320302;0;0;0;0;1;40,2;0;0;40,2;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;01/09/2020
GO;16300793;AC RUBIATABA;16300793;02/09/2020;RR049241700BR;45039;0,209;4;00000000;0;0;0;0;1;0;0;0;0;00000000000;               ;27-28-  -  -  ;DOCUMENTO INTERNACION STANDARD;               ;83276858   ;02/09/2020
GO;16300793;AC RUBIATABA;16300793;02/09/2020;JU544289253BR;10065;0,025;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;389360414      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;02/09/2020
GO;16300793;AC RUBIATABA;16300793;02/09/2020;DM196098899BR;4014;0,1;0;18048130;0;0;0;0;1;85,5;0;0;85,5;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;02/09/2020
GO;16300793;AC RUBIATABA;16300793;02/09/2020;JU544289267BR;12483;0,11;0;74015010;0;0;0;0;1;11,15;0;0;11,15;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;02/09/2020
GO;16300793;AC RUBIATABA;16300793;02/09/2020;JU544289275BR;12483;0,02;0;76880000;0;0;0;0;1;8,4;0;0;8,4;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;02/09/2020
GO;16300793;AC RUBIATABA;16300793;02/09/2020;PM627619553BR;4677;0,425;0;03980070;0;21;11169800;0;1;42,88;0;0;42,88;00071109641;389414728      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;02/09/2020
GO;16300793;AC RUBIATABA;16300793;02/09/2020;DM196098908BR;4014;0,62;0;76380970;0;0;0;0;1;27,7;0;0;27,7;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;02/09/2020
GO;16300793;AC RUBIATABA;16300793;02/09/2020;DM196098911BR;4014;0,14;0;38160000;0;0;0;0;1;70,8;0;0;70,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;02/09/2020
GO;16300793;AC RUBIATABA;16300793;02/09/2020;DM196098925BR;4170;1,253;0;23575450;0;64,9;17102324;0;1;79,71;0;0;79,71;00073172324;389425594      ;19-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912412982     ;83276858   ;02/09/2020
GO;16300793;AC RUBIATABA;16300793;02/09/2020;PM627619567BR;4677;1,146;0;04366001;0;21;11169800;0;1;49,09;0;0;49,09;00071109641;389428150      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;02/09/2020
GO;16300793;AC RUBIATABA;16300793;02/09/2020;DM196098939BR;4170;0,102;0;01205905;0;0;10273107;0;1;64,84;0;0;64,84;00061416525;389435380      ;  -  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912262040     ;83276858   ;02/09/2020
GO;16300793;AC RUBIATABA;16300793;02/09/2020;JU544289284BR;12483;0,13;0;74775013;0;0;0;0;1;17,5;0;0;17,5;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;02/09/2020
GO;16300793;AC RUBIATABA;16300793;02/09/2020;JU544289298BR;12483;0,025;0;74356575;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;02/09/2020
GO;16300793;AC RUBIATABA;16300793;02/09/2020;DM196098942BR;4014;0,035;0;74815700;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;02/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;PM627619575BR;4677;0,6;0;14406010;0;189,9;17341400;0;1;47,53;0;0;47,53;00073580880;389539090      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912424934     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289307BR;10065;0,128;0;76350000;0;0;13195069;0;1;11,15;0;0;11,15;00066808235;389549321      ;25-  -  -  -  ;CARTA A FATURAR CHANCELA;9912324983     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289315BR;12483;0,05;0;74810070;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;PM627619584BR;4677;0,151;0;17201971;0;21;11169800;0;1;46,23;0;0;46,23;00071109641;389559359      ;15-64-  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289369BR;10065;0,04;0;20011904;0;0;20130139;0;1;15,55;0;0;15,55;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289372BR;10065;0,04;0;74369094;0;0;20130139;0;1;15,55;0;0;15,55;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289386BR;10065;0,04;0;76350000;0;0;20130139;0;1;15,55;0;0;15,55;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289390BR;10065;0,04;0;06460000;0;0;20130139;0;1;15,55;0;0;15,55;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289412BR;10065;0,065;0;04709100;0;0;20130139;0;1;16,65;0;0;16,65;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289426BR;10065;0,065;0;40060325;0;0;20130139;0;1;16,65;0;0;16,65;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289430BR;10065;0,065;0;74805180;0;0;20130139;0;1;16,65;0;0;16,65;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289443BR;10065;0,065;0;76350000;0;0;20130139;0;1;16,65;0;0;16,65;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289457BR;10065;0,065;0;76350000;0;0;20130139;0;1;16,65;0;0;16,65;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289465BR;10065;0,065;0;74070050;0;0;20130139;0;1;16,65;0;0;16,65;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289474BR;10065;0,065;0;35620000;0;0;20130139;0;1;16,65;0;0;16,65;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289488BR;10065;0,065;0;06460000;0;0;20130139;0;1;16,65;0;0;16,65;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289491BR;10065;0,065;0;04068900;0;0;20130139;0;1;16,65;0;0;16,65;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289355BR;10065;0,04;0;76350000;0;0;20130139;0;1;15,55;0;0;15,55;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289341BR;10065;0,04;0;74653900;0;0;20130139;0;1;15,55;0;0;15,55;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289338BR;10065;0,04;0;06029900;0;0;20130139;0;1;15,55;0;0;15,55;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289324BR;10065;0,04;0;76350000;0;0;20130139;0;1;15,55;0;0;15,55;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289409BR;10065;0,04;0;74465100;0;0;20130139;0;1;15,55;0;0;15,55;00075461633;389563662      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912488314     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;             ;10014;0,042;0;71065190;0;0;0;0;1;0;0;0;0;00000000000;               ;  -  -  -  -  ;CARTA SIMPLES A VISTA;               ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;PM627619598BR;4510;0,236;0;13403030;0;0;0;0;1;58,1;0;0;58,1;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;DM196098956BR;4553;0,282;0;74075150;0;0;14281074;0;1;29,22;0;0;29,22;00069559368;389595074      ;01-  -  -  -  ;SEDEX CONTRATO AGENCIA TA;9912355440     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;DM196098960BR;4553;5,508;0;57022180;0;0;14281074;0;1;197,7;0;0;197,7;00069559368;389595074      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA TA;9912355440     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289505BR;10065;0,045;0;74083010;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;389596999      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289514BR;12483;0,045;0;14096730;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289528BR;12483;0,025;0;76330000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;PM627619607BR;3301;0,428;0;13465150;0;109,7;20127219;0;1;44,92;0;0;44,92;00075448831;389601707      ;64-  -  -  -  ;PAC REVERSO;9912488023     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289531BR;12483;0,035;0;22050012;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289545BR;12483;0,056;0;76520000;0;0;0;0;1;10,3;0;0;10,3;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;PM627619615BR;4677;0,248;0;06422900;0;300;11169800;0;1;45,67;0;0;45,67;00062198238;389608217      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;PM627619624BR;4677;0,275;0;06422900;0;300;11169800;0;1;45,67;0;0;45,67;00062198238;389610110      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;PM627619638BR;4677;0,265;0;06422900;0;300;11169800;0;1;45,67;0;0;45,67;00062198238;389610745      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;DM196098973BR;4170;0,352;0;14405971;0;0;15132480;0;1;67,34;0;0;67,34;00071113347;389612918      ;15-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912374958     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;DM196098987BR;4162;0,05;0;74810180;0;0;14377950;0;1;20,66;0;0;20,66;00069972990;389615054      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912360279     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289559BR;12483;0,025;0;76350000;0;0;0;0;1;15,55;0;0;15,55;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;PM627619641BR;4510;0,181;0;47802012;0;0;0;0;1;79,5;0;0;79,5;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;PM627619655BR;4510;0,536;0;72980000;0;0;0;0;1;24,3;0;0;24,3;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;PM627619669BR;4510;5,032;0;71593505;0;0;0;0;1;62,3;0;0;62,3;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289562BR;12483;0,025;0;76640000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289576BR;12483;0,025;0;76650000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;PM627619672BR;4677;0,7;0;13802046;0;21;11169800;0;1;44,46;0;0;44,46;00071109641;389630792      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;PM627619686BR;4677;0,655;0;87033080;0;21;11169800;0;1;60,75;0;0;60,75;00071109641;389632477      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289580BR;12483;0,025;0;77600000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;03/09/2020
GO;16300793;AC RUBIATABA;16300793;03/09/2020;JU544289593BR;12483;0,045;0;01311000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;03/09/2020
